MonthlyHour,Type,Amount,SenderBalance,ReceiverBalance,isFraud
132,DEBIT,11213.51,5080.0,1293587.19,0
267,CASH_OUT,1654055.02,1654055.02,2165407.21,1
325,CASH_OUT,275487.97,0.0,575469.39,0
142,CASH_IN,129332.08,176.0,2890991.55,0
460,TRANSFER,217666.25,217666.25,0.0,1
208,TRANSFER,743624.12,0.0,2472787.22,0
209,PAYMENT,4610.51,24169.0,0.0,0
406,PAYMENT,3349.92,7064.0,0.0,0
18,CASH_OUT,230115.47,170534.69,143322.81,0
421,CASH_OUT,5455965.86,5455965.86,0.0,1
352,PAYMENT,9413.13,0.0,0.0,0
188,PAYMENT,13033.25,61703.0,0.0,0
359,DEBIT,15514.15,4941.0,2048608.01,0
249,PAYMENT,27789.85,0.0,0.0,0
259,TRANSFER,616878.01,228798.0,0.0,0
525,TRANSFER,203280.85,203280.85,0.0,1
306,PAYMENT,25510.63,0.0,0.0,0
156,CASH_OUT,43879.25,0.0,97492.31,0
226,TRANSFER,5772.0,5772.0,0.0,1
488,CASH_OUT,50279.4,50279.4,1108375.76,1
159,PAYMENT,602.52,927.0,0.0,0
19,PAYMENT,10980.45,0.0,0.0,0
34,CASH_OUT,40458.0,40458.0,561393.36,1
650,TRANSFER,18982.32,18982.32,0.0,1
201,DEBIT,6286.74,30349.0,950337.48,0
34,CASH_OUT,206817.08,0.0,2060467.42,0
45,DEBIT,2098.34,1116.0,1699214.19,0
374,TRANSFER,1968431.0,1968431.0,0.0,1
134,CASH_IN,181095.17,1967427.68,522550.12,0
670,DEBIT,885.74,279.0,5283115.22,0
74,TRANSFER,59813.61,59813.61,0.0,1
132,PAYMENT,15687.21,0.0,0.0,0
325,TRANSFER,1722777.8,3761.0,13501.26,0
326,PAYMENT,7962.69,48633.0,0.0,0
322,TRANSFER,117069.33,0.0,708687.69,0
121,DEBIT,297.34,118660.0,41890.63,0
136,CASH_IN,241424.12,1109073.28,1677262.88,0
164,TRANSFER,177680.54,177680.54,0.0,1
704,CASH_OUT,1722892.9,1722892.9,91562.28,1
542,CASH_OUT,5166393.44,5166393.44,0.0,1
353,CASH_IN,108163.3,1709167.21,564767.12,0
60,TRANSFER,581421.85,581421.85,0.0,1
352,TRANSFER,272057.85,0.0,741101.64,0
204,CASH_IN,67602.43,1450149.13,219961.92,0
354,DEBIT,257.4,292.0,156144.21,0
207,CASH_OUT,42066.7,0.0,274875.72,0
155,DEBIT,4135.88,11432.0,769699.59,0
140,TRANSFER,4400457.84,4400457.84,0.0,1
305,TRANSFER,213778.06,0.0,280989.94,0
134,PAYMENT,34377.54,151.0,0.0,0
19,DEBIT,2495.8,5052.0,6102879.66,0
629,TRANSFER,114253.58,114253.58,0.0,1
378,CASH_IN,112916.75,6677466.1,119284.29,0
186,CASH_OUT,156790.64,0.0,237328.71,0
509,TRANSFER,40836.05,40836.05,0.0,1
401,TRANSFER,840214.97,0.0,909411.65,0
185,PAYMENT,24421.81,0.0,0.0,0
403,DEBIT,398.92,394007.5,10306.0,0
233,PAYMENT,1914.73,155.0,0.0,0
286,CASH_OUT,2674794.22,2674794.22,1380829.87,1
454,TRANSFER,278577.6,278577.6,0.0,1
38,CASH_OUT,2395.29,2395.29,276538.59,1
336,DEBIT,225.3,105532.0,13983.06,0
254,DEBIT,196.86,33397.0,1253803.71,0
403,DEBIT,2872.07,54919.0,600914.4,0
204,CASH_IN,113733.39,11909.0,656306.02,0
141,TRANSFER,455372.54,455372.54,0.0,1
18,TRANSFER,210899.49,0.0,301570.51,0
40,TRANSFER,1801309.87,0.0,6008717.41,0
275,TRANSFER,227714.74,0.0,2073951.51,0
485,TRANSFER,1425802.24,1425802.24,0.0,1
139,TRANSFER,998060.16,42202.0,5130181.98,0
16,CASH_OUT,364546.79,14934.0,466235.39,0
395,CASH_OUT,237765.42,0.0,316009.5,0
398,CASH_OUT,159722.38,331749.0,0.0,0
180,PAYMENT,21188.48,41936.0,0.0,0
400,PAYMENT,31033.72,8664.0,0.0,0
254,PAYMENT,16893.39,0.0,0.0,0
741,TRANSFER,10000000.0,35674547.89,0.0,1
280,TRANSFER,268762.37,268762.37,0.0,1
182,CASH_IN,206261.63,36035.0,51796.96,0
309,CASH_IN,211768.22,7685551.01,1258796.68,0
350,CASH_OUT,640648.06,640648.06,1714269.39,1
109,TRANSFER,126375.17,126375.17,0.0,1
311,CASH_OUT,268366.47,268366.47,6454803.87,1
542,DEBIT,1255.34,30299.0,4406.55,0
277,CASH_OUT,226804.13,226804.13,364697.02,1
398,CASH_OUT,10000000.0,10000000.0,141403.34,1
212,PAYMENT,5116.46,150812.89,0.0,0
102,TRANSFER,548335.12,548335.12,0.0,1
133,PAYMENT,1786.3,544.0,0.0,0
59,TRANSFER,192765.49,192765.49,0.0,1
132,CASH_OUT,202525.15,37531.0,576783.68,0
284,TRANSFER,2171729.0,0.0,4157640.72,0
13,CASH_OUT,323682.65,11102.0,224379.88,0
373,CASH_IN,125477.17,1143943.35,441051.04,0
163,CASH_OUT,125093.11,842758.0,142361.24,0
375,TRANSFER,508167.79,0.0,877077.2,0
201,CASH_IN,105439.58,79395.0,977274.66,0
229,PAYMENT,1093.5,0.0,0.0,0
324,CASH_IN,81107.13,90619.0,5270970.25,0
608,TRANSFER,27985.73,27985.73,0.0,1
259,CASH_IN,51286.5,2942102.58,493599.44,0
298,TRANSFER,488030.08,488030.08,0.0,1
43,DEBIT,4905.12,21790.0,1039028.02,0
287,PAYMENT,8705.25,49544.0,0.0,0
158,PAYMENT,21681.6,0.0,0.0,0
401,DEBIT,2052.84,38686.0,366290.21,0
333,TRANSFER,36636.54,0.0,53209.14,0
207,PAYMENT,4247.79,156051.0,0.0,0
236,TRANSFER,3217457.91,0.0,4148191.33,0
274,TRANSFER,24279.32,24279.32,0.0,1
351,PAYMENT,18500.9,287187.28,0.0,0
342,CASH_OUT,348952.97,348952.97,203323.19,1
365,CASH_OUT,86258.11,86258.11,71277.81,1
304,TRANSFER,10000000.0,212743.0,168862.44,0
181,TRANSFER,12278.0,12278.0,0.0,1
429,CASH_IN,364674.87,8323931.78,1846991.13,0
711,CASH_OUT,219407.52,219407.52,197970.87,1
373,TRANSFER,1414391.3,298386.0,3667515.0,0
252,CASH_OUT,286281.07,0.0,1439162.91,0
217,TRANSFER,145631.23,8952.0,8733276.07,0
203,CASH_IN,59558.73,7971589.35,2289223.06,0
230,DEBIT,6120.76,11504.0,1553635.27,0
187,TRANSFER,2249355.53,21558.0,0.0,0
300,TRANSFER,1693431.26,132557.14,2225985.05,0
187,TRANSFER,620302.43,0.0,679983.6,0
538,TRANSFER,2136099.59,2136099.59,0.0,1
247,CASH_OUT,2025628.87,2025628.87,914254.52,1
233,CASH_OUT,323686.33,19944.0,0.0,0
400,CASH_OUT,212935.74,0.0,5036935.12,0
167,TRANSFER,1134182.47,0.0,2677726.96,0
617,TRANSFER,10000000.0,32542664.27,0.0,1
23,PAYMENT,25253.08,51799.0,0.0,0
401,PAYMENT,16497.92,29407.25,0.0,0
281,CASH_IN,266975.99,4492366.96,475465.15,0
12,CASH_OUT,307549.42,1156.0,2830284.84,0
19,CASH_OUT,291382.63,0.0,7727482.65,0
265,DEBIT,3053.26,811.0,77813.72,0
13,CASH_OUT,100411.28,19910.0,0.0,0
260,CASH_OUT,32512.61,6091.0,5602453.16,0
302,CASH_IN,6915.66,6165117.53,3290034.94,0
401,PAYMENT,18525.6,0.0,0.0,0
10,CASH_IN,327900.6,52274.0,309113.36,0
509,CASH_OUT,40836.05,40836.05,1125471.43,1
433,TRANSFER,1191183.65,1191183.65,0.0,1
330,CASH_OUT,40388.58,40388.58,6981191.23,1
405,PAYMENT,6356.26,100854.0,0.0,0
235,DEBIT,476.73,57676.0,1674576.8,0
130,CASH_IN,198998.13,408351.0,60303.2,0
262,DEBIT,14.01,22752.98,371818.57,0
355,CASH_OUT,883366.69,883366.69,2029536.87,1
306,CASH_IN,70841.48,9860115.05,757977.14,0
209,CASH_OUT,149655.04,0.0,833061.11,0
545,CASH_IN,95230.0,9394836.68,1202715.28,0
300,CASH_IN,27175.17,801489.84,716172.65,0
374,CASH_IN,342922.39,4257039.71,4862435.74,0
263,CASH_IN,101896.48,18935946.35,1231278.53,0
206,CASH_OUT,355495.7,50012.0,0.0,0
687,CASH_IN,238147.47,1714139.29,761579.29,0
420,CASH_OUT,341956.42,341956.42,2191293.04,1
44,TRANSFER,3700.43,408296.81,1266134.9,0
204,CASH_OUT,140038.89,0.0,364096.2,0
347,DEBIT,5121.02,499138.0,728776.76,0
498,CASH_OUT,1028515.56,1028515.56,0.0,1
480,CASH_OUT,181104.66,181104.66,205812.52,1
286,PAYMENT,6648.26,51011.0,0.0,0
476,CASH_OUT,1146381.44,1146381.44,484779.21,1
253,DEBIT,66379.0,104548.0,4646392.32,0
212,CASH_OUT,31593.95,31593.95,428186.97,1
129,CASH_IN,57719.43,23113.0,0.0,0
571,PAYMENT,13538.13,0.0,0.0,0
249,PAYMENT,12857.17,0.0,0.0,0
237,CASH_OUT,10000000.0,10000000.0,13009399.24,1
145,TRANSFER,34301.19,34301.19,0.0,1
309,PAYMENT,1029.93,0.0,0.0,0
13,CASH_IN,104693.96,5067.0,0.0,0
347,PAYMENT,15239.67,25049.0,0.0,0
22,PAYMENT,8689.11,371.0,0.0,0
346,PAYMENT,15755.7,302252.0,0.0,0
370,DEBIT,658.54,10068.0,5633825.31,0
202,CASH_IN,326354.66,5208621.71,350359.24,0
14,PAYMENT,12649.09,10307.0,0.0,0
645,CASH_OUT,1576874.04,1576874.04,0.0,1
406,TRANSFER,4160888.06,4160888.06,0.0,1
504,TRANSFER,1380940.73,1380940.73,0.0,1
547,PAYMENT,16881.82,83039.0,0.0,0
281,PAYMENT,7928.91,39478.0,0.0,0
231,PAYMENT,29981.25,0.0,0.0,0
133,DEBIT,2887.2,148408.0,4704659.77,0
577,TRANSFER,681525.62,681525.62,0.0,1
140,DEBIT,1965.36,542121.56,2084354.36,0
229,PAYMENT,8991.36,19571.0,0.0,0
124,TRANSFER,9639052.83,9639052.83,0.0,1
160,TRANSFER,600047.25,0.0,3990138.55,0
47,CASH_OUT,827921.27,827921.27,1025081.63,1
253,CASH_IN,310695.19,80.0,0.0,0
310,DEBIT,11579.16,195892.22,122735.86,0
139,CASH_IN,201892.73,9886157.66,363139.22,0
13,CASH_OUT,347515.81,0.0,1665285.93,0
238,DEBIT,31376.1,69770.49,1969624.38,0
104,CASH_OUT,306833.41,306833.41,0.0,1
282,PAYMENT,9867.23,0.0,0.0,0
596,CASH_OUT,34093.66,40271.0,132876.02,0
115,CASH_OUT,116977.16,116977.16,285995.28,1
305,CASH_OUT,198340.56,46187.0,964105.76,0
394,CASH_OUT,146900.66,0.0,37325348.67,0
409,TRANSFER,10000000.0,19033760.73,0.0,1
264,DEBIT,1136.27,14316.0,13044.4,0
162,PAYMENT,8840.03,0.0,0.0,0
328,TRANSFER,6391.6,6391.6,0.0,1
621,TRANSFER,348751.45,348751.45,0.0,1
522,PAYMENT,12262.96,34552.68,0.0,0
230,DEBIT,3438.13,0.0,431147.99,0
552,CASH_OUT,492003.04,492003.04,24292.72,1
75,TRANSFER,755813.12,755813.12,0.0,1
132,CASH_IN,266907.24,2833268.43,1772168.74,0
33,CASH_IN,278055.56,51458.0,0.0,0
241,TRANSFER,110344.11,110344.11,0.0,1
572,TRANSFER,161016.65,161016.65,0.0,1
367,TRANSFER,520500.14,520500.14,0.0,1
187,TRANSFER,27683.64,0.0,194124.09,0
566,CASH_OUT,92641.52,92641.52,899062.84,1
380,CASH_OUT,128768.75,0.0,186062.46,0
306,CASH_IN,293322.65,3664954.82,1642389.18,0
326,DEBIT,2189.59,15163.0,434670.2,0
41,DEBIT,2085.78,0.0,5694788.19,0
207,CASH_OUT,1106.84,12486.0,3401722.51,0
253,TRANSFER,87336.21,0.0,177742.12,0
155,PAYMENT,38277.06,4591.0,0.0,0
369,CASH_OUT,15032.44,4439.0,924270.63,0
226,PAYMENT,70687.97,531600.93,0.0,0
234,DEBIT,3263.48,49755.0,176971.64,0
376,PAYMENT,10861.89,49420.0,0.0,0
313,DEBIT,5287.37,11094.0,350715.88,0
253,TRANSFER,636807.35,0.0,901620.96,0
20,CASH_OUT,70390.79,0.0,265770.0,0
308,CASH_IN,156778.23,608454.19,1975708.02,0
375,TRANSFER,667733.81,667733.81,0.0,1
378,TRANSFER,10107.55,0.0,677206.49,0
688,CASH_OUT,676913.69,676913.69,2202695.62,1
503,CASH_OUT,993088.06,993088.06,244746.61,1
42,CASH_OUT,334276.08,334276.08,318089.61,1
163,PAYMENT,12009.1,14947.0,0.0,0
299,TRANSFER,889214.03,0.0,1164526.4,0
276,TRANSFER,2246118.53,2246118.53,0.0,1
361,CASH_OUT,1742012.06,1742012.06,70881.61,1
138,TRANSFER,2520.56,0.0,538351.13,0
361,DEBIT,320.48,14781.0,10799.03,0
183,DEBIT,847.2,0.0,173022.13,0
244,CASH_OUT,2468740.94,2468740.94,0.0,1
11,CASH_IN,76803.13,8805423.37,525822.19,0
102,CASH_OUT,1076739.91,1076739.91,2186542.64,1
300,CASH_IN,294110.62,2085.0,591809.95,0
305,PAYMENT,3559.07,0.0,0.0,0
309,CASH_IN,108085.0,20161.0,0.0,0
179,CASH_IN,253391.12,50920.0,0.0,0
24,DEBIT,2680.47,22688.0,124875.8,0
583,CASH_OUT,135100.36,135100.36,0.0,1
9,DEBIT,8048.25,18343.0,458304.75,0
570,CASH_OUT,164802.43,187065.0,0.0,0
22,CASH_OUT,1258956.71,1258956.71,4736010.72,1
525,CASH_IN,91430.47,17753623.27,1640918.68,0
609,CASH_OUT,564263.94,564263.94,1087753.58,1
354,CASH_OUT,69878.14,69878.14,41194.19,1
16,CASH_OUT,63232.38,211.0,1327562.84,0
394,TRANSFER,519567.52,0.0,1610657.93,0
229,CASH_IN,135367.12,670374.0,388785.84,0
358,TRANSFER,1438737.78,1438737.78,0.0,1
331,CASH_OUT,13725.59,676.0,0.0,0
458,DEBIT,839.35,48514.0,1822346.11,0
89,TRANSFER,43928.31,43928.31,0.0,1
110,CASH_OUT,93732.16,93732.16,131244.99,1
469,TRANSFER,697526.38,15159.0,4449834.73,0
390,TRANSFER,964544.37,964544.37,0.0,1
239,DEBIT,2238.22,41653.0,1767272.63,0
42,TRANSFER,3569720.42,3569720.42,0.0,1
589,CASH_IN,338599.96,1717723.42,2283942.85,0
238,CASH_IN,66828.19,1981235.4,355439.49,0
202,CASH_IN,159024.25,3628275.55,241000.12,0
98,CASH_OUT,427405.08,427405.08,0.0,1
11,CASH_IN,408403.08,7287382.04,689543.63,0
25,DEBIT,9453.45,39721.0,5787926.88,0
520,PAYMENT,21335.76,1150.0,0.0,0
43,TRANSFER,361623.11,0.0,2808193.55,0
388,CASH_OUT,6703831.4,6703831.4,99114.49,1
163,DEBIT,3089.07,34249.52,1029146.47,0
255,DEBIT,705.59,23359.0,66778.14,0
205,CASH_OUT,183241.31,108193.0,0.0,0
263,DEBIT,2721.11,50410.0,1083303.28,0
140,CASH_IN,137786.44,3089293.89,442242.64,0
131,CASH_IN,77487.36,5392162.32,11322260.16,0
601,DEBIT,1856.37,28904.0,1578133.62,0
159,CASH_OUT,317492.33,30935.0,0.0,0
119,PAYMENT,1202.59,33997.0,0.0,0
45,DEBIT,3085.15,26506.0,788213.75,0
253,TRANSFER,157628.35,157628.35,0.0,1
356,TRANSFER,1351106.21,0.0,4932409.45,0
400,TRANSFER,1780831.4,52059.0,0.0,0
332,DEBIT,6621.46,66143.0,221281.78,0
357,CASH_OUT,197707.7,0.0,229697.5,0
11,CASH_IN,465738.46,70265.0,54153.31,0
33,TRANSFER,828319.27,0.0,3166489.55,0
2,CASH_OUT,30095.32,0.0,34741.65,0
186,PAYMENT,11559.15,609893.0,0.0,0
275,PAYMENT,1337.2,51836.0,0.0,0
155,CASH_IN,172126.74,2249732.01,1142112.54,0
375,TRANSFER,418193.79,10052.0,1004758.02,0
202,DEBIT,1938.39,0.0,1183267.04,0
138,DEBIT,3540.67,0.0,33493.66,0
376,DEBIT,5609.7,0.0,54047.69,0
178,CASH_OUT,2222008.27,2222008.27,167293.11,1
167,TRANSFER,251140.96,251140.96,0.0,1
202,CASH_IN,30952.46,1895119.58,202434.44,0
17,CASH_OUT,287623.92,207670.0,115786.66,0
253,CASH_IN,93081.29,2318880.07,94664.14,0
387,CASH_OUT,531551.0,531551.0,0.0,1
211,CASH_IN,260159.15,1208747.82,2999127.57,0
42,CASH_IN,167874.62,59201.0,23445.87,0
325,TRANSFER,243688.17,0.0,892370.15,0
382,DEBIT,3780.33,38744.0,1193146.74,0
263,TRANSFER,15186.79,4561.11,298282.25,0
564,PAYMENT,5736.46,9078.0,0.0,0
154,CASH_IN,206180.36,2635133.95,562444.33,0
138,DEBIT,438.16,45041.0,1275874.52,0
402,TRANSFER,1119393.61,0.0,7414170.38,0
570,CASH_OUT,9274.56,9274.56,0.0,1
132,CASH_OUT,18566.16,82771.0,3448.18,0
414,TRANSFER,537641.8,537641.8,0.0,1
461,CASH_OUT,873356.47,873356.47,105657.71,1
131,CASH_OUT,53340.45,53340.45,0.0,1
11,PAYMENT,16468.87,1285066.37,0.0,0
259,CASH_OUT,64187.14,41297.0,0.0,0
207,CASH_IN,33616.23,127114.0,0.0,0
169,DEBIT,781.05,33770.0,1328683.12,0
285,TRANSFER,176335.68,53957.25,2953647.97,0
213,DEBIT,2117.06,30737.93,571964.54,0
404,DEBIT,3143.54,0.0,84436.8,0
131,PAYMENT,3036.33,10580.0,0.0,0
38,CASH_IN,95001.04,16240.0,62219.15,0
141,CASH_IN,85933.51,195200.3,461155.47,0
350,CASH_OUT,40772.75,1184.0,0.0,0
40,PAYMENT,5514.9,100364.0,0.0,0
692,CASH_OUT,355024.38,0.0,726739.92,0
189,TRANSFER,175492.43,50151.0,510203.15,0
639,TRANSFER,305846.12,305846.12,0.0,1
372,CASH_OUT,5464727.14,5464727.14,9012.39,1
44,DEBIT,664.77,828894.0,353829.13,0
255,CASH_OUT,232406.94,101404.0,377708.04,0
283,CASH_OUT,34791.2,1779.0,0.0,0
309,CASH_OUT,94908.88,12165.0,191669.07,0
146,TRANSFER,322329.78,322329.78,0.0,1
120,TRANSFER,1860190.06,1860190.06,0.0,1
184,PAYMENT,15955.74,0.0,0.0,0
138,CASH_OUT,96703.73,29737.0,0.0,0
331,TRANSFER,262242.51,40752.0,172843.87,0
257,DEBIT,4098.3,129742.59,513244.18,0
256,CASH_OUT,297276.16,45136.0,104845.81,0
475,TRANSFER,9511.69,9511.69,0.0,1
299,PAYMENT,27902.89,0.0,0.0,0
160,PAYMENT,21199.87,101849.0,0.0,0
660,TRANSFER,51725.86,51725.86,0.0,1
730,TRANSFER,185488.23,185488.23,0.0,1
161,TRANSFER,300285.7,0.0,4156261.61,0
661,CASH_IN,198349.55,160695.0,0.0,0
170,TRANSFER,2612915.2,2612915.2,0.0,1
15,CASH_OUT,90931.07,0.0,2276046.11,0
259,PAYMENT,6548.02,61155.0,0.0,0
51,CASH_OUT,567932.31,567932.31,0.0,1
11,CASH_OUT,45266.61,104545.0,310705.45,0
36,CASH_OUT,254329.04,0.0,604064.24,0
568,TRANSFER,2747.85,2747.85,0.0,1
402,TRANSFER,225879.89,0.0,337153.74,0
396,CASH_IN,21661.21,508062.58,1526724.88,0
45,DEBIT,126847.0,133768.62,1344273.84,0
378,CASH_IN,133570.39,11133.0,0.0,0
43,TRANSFER,117935.66,0.0,284995.07,0
210,CASH_OUT,39765.63,0.0,1368013.44,0
234,CASH_OUT,470922.15,470922.15,0.0,1
45,PAYMENT,5768.72,0.0,0.0,0
321,CASH_OUT,415792.45,0.0,2234781.1,0
446,TRANSFER,7782452.17,7782452.17,0.0,1
358,CASH_OUT,1438737.78,1438737.78,7014552.73,1
139,CASH_IN,434852.7,2405166.03,2742783.8,0
334,TRANSFER,5992306.98,0.0,6803601.9,0
446,CASH_OUT,311487.14,311487.14,753508.71,1
19,CASH_OUT,34855.74,216.0,0.0,0
400,CASH_IN,18900.09,23670207.63,127894.58,0
327,TRANSFER,1076518.28,1076518.28,0.0,1
190,PAYMENT,11987.86,59108.0,0.0,0
14,CASH_OUT,49450.32,0.0,319720.62,0
454,CASH_OUT,278577.6,278577.6,124948.07,1
185,TRANSFER,631565.89,0.0,14019809.03,0
351,PAYMENT,31339.31,18468.21,0.0,0
24,DEBIT,12693.05,23586.0,126572.18,0
588,CASH_OUT,2709729.22,2709729.22,411422.93,1
133,TRANSFER,16274.51,16274.51,0.0,1
517,TRANSFER,329175.21,14807.0,323896.91,0
582,CASH_OUT,781988.85,781988.85,0.0,1
281,CASH_OUT,1030417.74,1030417.74,0.0,1
544,CASH_OUT,78787.56,65370.0,7965795.49,0
101,CASH_OUT,2222544.0,2222544.0,134545.99,1
385,DEBIT,1752.01,27013.0,53097.05,0
109,CASH_OUT,126375.17,126375.17,0.0,1
253,PAYMENT,9760.31,0.0,0.0,0
177,CASH_IN,71601.76,9874068.25,86880.68,0
38,DEBIT,4320.48,0.0,504882.96,0
271,TRANSFER,279776.54,279776.54,0.0,1
259,DEBIT,1810.11,50970.68,69765.69,0
195,CASH_OUT,594229.77,594229.77,823098.06,1
133,CASH_IN,392763.54,9262.0,688696.84,0
251,CASH_IN,227686.55,38973.0,1140544.46,0
600,CASH_OUT,3455440.17,3455440.17,333449.12,1
283,TRANSFER,52949.5,20654.0,39988.28,0
387,CASH_OUT,531551.0,531551.0,0.0,1
311,CASH_IN,286320.69,11143012.8,348563.24,0
61,TRANSFER,1155128.91,1155128.91,0.0,1
356,PAYMENT,21999.03,29298.88,0.0,0
354,CASH_IN,276707.56,23601.0,0.0,0
37,CASH_OUT,445497.48,2787.0,636885.26,0
186,DEBIT,2295.24,20241.0,568838.71,0
333,PAYMENT,14535.92,34852.0,0.0,0
258,DEBIT,1117.32,0.0,152087.28,0
444,CASH_OUT,178616.12,178616.12,0.0,1
172,CASH_OUT,1116508.49,1116508.49,4052464.84,1
409,TRANSFER,175972.28,175972.28,0.0,1
48,DEBIT,851.39,186.0,1360469.22,0
12,PAYMENT,12787.16,0.0,0.0,0
187,PAYMENT,6480.96,0.0,0.0,0
327,TRANSFER,9281937.26,0.0,9686426.16,0
393,TRANSFER,589611.87,0.0,7685489.03,0
264,CASH_OUT,627586.04,627586.04,126625.85,1
331,CASH_IN,87734.61,257.0,0.0,0
211,CASH_OUT,155664.36,0.0,10506199.67,0
306,TRANSFER,46117.43,10364.0,262420.33,0
734,TRANSFER,10000000.0,11810044.85,0.0,1
220,TRANSFER,3379009.86,3379009.86,0.0,1
461,TRANSFER,1464614.79,1464614.79,0.0,1
143,PAYMENT,12048.57,64473.0,0.0,0
162,CASH_OUT,205588.81,16449.0,17581.87,0
210,TRANSFER,457178.37,109837.0,0.0,0
692,TRANSFER,2109967.47,2109967.47,0.0,1
535,CASH_OUT,606501.57,606501.57,123759.67,1
303,PAYMENT,78771.3,21356.0,0.0,0
62,TRANSFER,722380.88,722380.88,0.0,1
10,CASH_IN,331257.96,714268.99,1375594.43,0
369,TRANSFER,1029195.95,0.0,2287496.47,0
275,TRANSFER,594653.22,0.0,3632652.02,0
210,CASH_IN,94068.01,468.0,0.0,0
129,TRANSFER,708884.05,0.0,843558.03,0
228,PAYMENT,54237.14,64.0,0.0,0
401,PAYMENT,67247.85,0.0,0.0,0
602,CASH_OUT,1976666.45,1976666.45,0.0,1
173,TRANSFER,20311.17,20311.17,0.0,1
300,TRANSFER,2586200.53,80588.0,3436768.0,0
629,CASH_OUT,114253.58,114253.58,0.0,1
372,PAYMENT,26322.48,0.0,0.0,0
43,TRANSFER,1558078.23,7072.0,190628.43,0
689,CASH_OUT,276253.24,276253.24,247810.47,1
550,TRANSFER,342309.91,342309.91,0.0,1
401,CASH_OUT,19511.35,19511.35,18785.78,1
180,CASH_OUT,8186519.17,8186519.17,796550.54,1
30,TRANSFER,236947.25,236947.25,0.0,1
515,TRANSFER,12804.74,12804.74,0.0,1
228,TRANSFER,2062023.54,248242.86,7416585.47,0
181,CASH_OUT,140255.49,54218.0,0.0,0
302,CASH_OUT,33524.0,0.0,1340408.46,0
354,PAYMENT,17511.28,0.0,0.0,0
514,CASH_OUT,131618.06,142367.0,0.0,0
669,TRANSFER,111033.79,111033.79,0.0,1
371,CASH_OUT,221642.45,41739.0,64714.27,0
36,TRANSFER,700554.08,0.0,14541444.41,0
351,TRANSFER,9772559.35,9772559.35,0.0,1
277,TRANSFER,996906.34,0.0,2309263.07,0
140,CASH_IN,146685.82,3991708.17,165495.67,0
355,DEBIT,1430.41,10870.0,1009702.69,0
156,DEBIT,2684.96,569.0,514483.72,0
727,CASH_OUT,815384.83,815384.83,1620575.26,1
652,TRANSFER,2054631.55,2054631.55,0.0,1
325,CASH_OUT,260738.26,36357.97,1370481.64,0
139,TRANSFER,375141.86,375141.86,0.0,1
24,DEBIT,10279.59,22181.0,179077.03,0
518,TRANSFER,242896.12,242896.12,0.0,1
207,CASH_IN,196625.56,6964776.9,792071.31,0
323,TRANSFER,507656.95,16020.0,0.0,0
637,CASH_IN,244892.73,2532221.37,1807914.62,0
328,CASH_OUT,337810.17,337810.17,2016352.07,1
228,TRANSFER,47898.81,0.0,220084.93,0
542,CASH_OUT,100411.53,0.0,242216.49,0
502,CASH_OUT,73051.02,73051.02,6049.33,1
661,TRANSFER,607171.05,251616.27,1066062.0,0
281,CASH_OUT,574072.72,574072.72,963.84,1
369,DEBIT,2169.16,323526.0,9577.21,0
227,DEBIT,11990.56,70845.0,7547833.69,0
13,TRANSFER,6188514.81,6188514.81,0.0,1
212,CASH_OUT,7906.8,70932.0,58642.72,0
20,DEBIT,4146.14,50789.0,115275.46,0
323,CASH_OUT,194873.71,0.0,222173.44,0
280,DEBIT,2008.37,49957.0,723957.27,0
137,TRANSFER,1010857.38,1010857.38,0.0,1
530,DEBIT,1344.03,20023.0,866611.19,0
536,CASH_OUT,285382.07,285382.07,0.0,1
224,CASH_OUT,8111.09,8111.09,0.0,1
471,CASH_OUT,64921.24,25724.0,0.0,0
347,TRANSFER,1360924.08,0.0,15347070.02,0
252,TRANSFER,379372.93,36365.0,0.0,0
135,TRANSFER,369563.41,18020.0,0.0,0
20,CASH_OUT,51877.76,6449.0,965887.63,0
39,CASH_OUT,282078.31,153.0,346428.23,0
154,DEBIT,3679.96,445662.06,214552.43,0
350,TRANSFER,464099.66,2400.0,543338.02,0
134,CASH_IN,216977.33,1713880.79,5036327.96,0
373,TRANSFER,187236.17,0.0,3378519.8,0
661,TRANSFER,496876.96,35640.8,667539.07,0
342,CASH_OUT,127018.14,127018.14,0.0,1
372,DEBIT,2461.78,1169283.48,288285.01,0
355,CASH_IN,47242.6,4411009.72,1807431.46,0
414,CASH_OUT,724264.21,724264.21,0.0,1
408,CASH_OUT,503961.93,503961.93,0.0,1
326,CASH_IN,13922.04,3362833.91,578668.58,0
325,PAYMENT,29013.29,118117.07,0.0,0
702,TRANSFER,10000000.0,13171085.59,0.0,1
133,CASH_OUT,77393.64,614262.0,3893824.5,0
211,CASH_IN,16602.25,142091.0,66181.18,0
334,DEBIT,67.22,10684.0,429058.75,0
188,PAYMENT,27.11,40391.92,0.0,0
305,DEBIT,4714.49,1574.0,39395.34,0
639,CASH_OUT,305846.12,305846.12,0.0,1
279,PAYMENT,29581.39,0.0,0.0,0
386,TRANSFER,10000000.0,21975271.77,0.0,1
234,TRANSFER,721471.77,46188.0,787816.88,0
253,DEBIT,113881.49,31058.0,2523503.87,0
329,CASH_IN,183757.41,3387663.29,884867.5,0
175,TRANSFER,87622.5,87622.5,0.0,1
62,CASH_OUT,401529.35,401529.35,4162.42,1
533,TRANSFER,878034.02,878034.02,0.0,1
